requests_1m,requests_5m,unique_paths_5m,post_ratio_5m,auth_endpoint_requests_5m,failed_logins_5m,failed_logins_15m,unique_usernames_15m,successful_logins_15m,qr_failures_15m,sensitive_path_probes_15m,suspicious_requests_15m,scanner_events_15m,csrf_failures_15m,method_anomalies_15m,auth_rejections_15m,ban_events_15m,avg_request_interval_5m,ua_changes_15m,off_hours,label
1,7,4,0.159342,0,0,0,1,1,0,0,0,0,0,0,0,0,36.8105,0,0,NORMAL
4,49,11,0.460953,4,0,0,2,0,0,0,6,0,8,2,11,0,8.7716,3,1,SESSION_ABUSE
17,63,4,0.852976,21,8,20,20,1,0,0,0,0,0,0,5,0,5.14562,2,0,CREDENTIAL_STUFFING
11,36,5,0.738283,16,0,2,3,2,5,0,0,0,0,0,5,0,2.13547,0,1,MFA_ABUSE
9,26,15,0.454192,7,1,2,3,0,0,0,1,0,6,1,4,0,4.94981,6,0,SESSION_ABUSE
9,43,23,0.0697106,0,0,0,1,0,0,11,1,1,0,0,2,0,4.31113,1,0,RECONNAISSANCE
11,65,21,0.374453,1,0,0,3,0,0,1,7,0,7,3,9,0,5.47697,5,0,SESSION_ABUSE
3,11,4,0.0836555,1,1,0,1,0,0,0,0,0,0,0,0,0,40.7064,0,0,NORMAL
3,9,5,0.246446,0,0,0,1,1,0,0,0,0,0,0,0,0,31.8953,0,0,NORMAL
10,43,8,0.255948,9,1,4,1,1,0,4,15,0,1,1,8,1,8.34876,1,1,WEB_ATTACK
2,11,3,0.0336027,1,0,1,1,1,0,0,0,0,0,0,0,0,65.8181,0,0,NORMAL
5,19,5,0.691525,4,0,2,2,1,0,0,7,1,1,0,1,0,2.71341,1,1,WEB_ATTACK
12,48,18,0.0260163,0,0,0,1,0,0,11,4,1,0,0,0,1,5.40765,0,0,RECONNAISSANCE
20,34,1,0.667372,48,14,26,3,0,0,0,0,0,0,0,15,1,2.17713,1,0,BRUTE_FORCE
11,35,40,0.03001,3,0,1,1,0,0,8,2,3,0,0,0,0,1.08544,2,1,RECONNAISSANCE
15,42,23,0.0461537,3,0,1,1,0,0,17,5,2,0,1,0,0,3.47451,1,1,RECONNAISSANCE
14,38,6,0.741263,4,0,4,1,1,0,1,5,0,0,1,2,0,14.0696,3,0,WEB_ATTACK
12,19,16,0.298524,1,1,1,1,0,0,1,3,1,2,0,11,0,1.34229,7,0,SESSION_ABUSE
5,36,32,0.00916809,2,1,1,1,0,0,12,7,2,0,0,1,0,8.85246,2,1,RECONNAISSANCE
10,15,8,0.586147,9,1,2,2,0,0,4,15,1,0,1,2,0,10.2621,3,1,WEB_ATTACK
2,9,6,0.204787,0,0,0,1,1,0,0,0,0,0,0,0,0,24.6117,0,1,NORMAL
10,34,16,0.439587,3,0,0,3,0,0,0,3,0,8,0,14,0,2.73936,5,1,SESSION_ABUSE
13,48,52,0.0951165,0,0,0,1,0,0,7,9,1,0,1,0,0,2.10213,0,0,RECONNAISSANCE
6,74,35,0.0274473,5,0,0,1,0,0,7,4,2,0,0,0,0,2.51664,0,0,RECONNAISSANCE
2,24,3,0.841151,20,0,3,3,2,15,0,0,0,1,0,8,0,10.5272,0,0,MFA_ABUSE
6,30,3,0.676227,20,13,36,23,0,0,0,0,0,0,0,3,0,8.62811,0,1,CREDENTIAL_STUFFING
13,66,11,0.525039,7,0,0,2,0,0,1,7,0,2,2,11,0,7.23449,7,0,SESSION_ABUSE
10,47,48,0.0154035,4,0,0,1,0,0,17,9,1,0,1,1,0,3.04036,2,0,RECONNAISSANCE
7,27,6,0.939149,36,12,11,9,0,1,0,0,0,0,0,8,0,11.3655,3,0,CREDENTIAL_STUFFING
8,46,2,0.672994,19,17,35,2,0,0,0,0,0,0,0,6,0,6.07722,0,0,BRUTE_FORCE
2,13,4,0.321195,0,0,0,1,1,0,0,0,0,0,0,0,0,49.6815,0,1,NORMAL
3,31,2,0.797391,23,1,1,2,2,15,0,0,0,0,0,10,1,12.8844,0,0,MFA_ABUSE
8,18,2,0.577976,22,1,1,1,2,9,0,1,0,0,0,5,0,6.22557,0,0,MFA_ABUSE
13,59,3,0.776051,36,3,32,14,1,0,0,1,0,0,0,3,0,2.50994,4,1,CREDENTIAL_STUFFING
3,4,3,0.0305198,1,0,0,1,0,0,0,0,0,0,0,0,0,29.3118,0,0,NORMAL
5,30,26,0.102284,3,1,0,1,0,0,15,8,0,0,0,1,0,6.35104,2,1,RECONNAISSANCE
11,28,4,0.522546,17,0,1,2,3,15,0,0,0,1,0,8,0,13.4811,0,0,MFA_ABUSE
5,22,11,0.612212,5,1,1,3,0,0,0,6,0,1,0,8,0,5.76984,3,0,WEB_ATTACK
12,76,22,0.108925,1,2,0,1,0,0,17,6,2,0,0,0,0,6.50542,3,1,RECONNAISSANCE
12,33,5,0.463069,1,1,1,1,1,0,0,11,1,0,1,3,0,9.70515,0,1,WEB_ATTACK
1,14,7,0.613623,1,0,0,1,1,0,0,0,0,0,0,0,0,63.511,0,1,NORMAL
9,39,10,0.759798,4,1,2,2,0,0,3,15,1,1,0,5,0,4.56408,3,0,WEB_ATTACK
18,30,6,0.653045,17,10,24,12,0,0,0,0,0,0,0,7,0,13.0039,4,1,CREDENTIAL_STUFFING
10,18,4,0.727338,15,0,2,3,1,8,0,0,0,0,0,8,0,4.51647,0,0,MFA_ABUSE
13,30,36,0.07675,3,0,2,1,0,0,7,5,0,0,1,0,0,0.906368,1,0,RECONNAISSANCE
6,25,3,0.683672,35,10,17,11,0,0,0,0,0,0,0,5,1,5.15304,2,1,CREDENTIAL_STUFFING
11,28,7,0.869847,15,0,3,1,1,7,0,0,0,0,0,11,0,7.26593,0,0,MFA_ABUSE
1,6,1,0.224169,0,0,0,1,2,0,0,0,0,0,0,0,0,16.132,0,0,NORMAL
1,14,6,0.113954,1,1,0,1,2,0,0,0,0,0,0,0,0,31.5379,0,1,NORMAL
12,45,4,0.807927,19,18,43,3,0,0,0,1,0,1,0,8,0,2.76463,0,0,BRUTE_FORCE
14,62,6,0.687202,28,14,30,20,0,0,0,0,0,1,0,4,0,5.76146,0,0,CREDENTIAL_STUFFING
2,11,2,0.161679,0,0,0,1,1,0,0,0,0,0,0,0,0,40.474,0,0,NORMAL
15,39,5,0.874197,26,7,19,20,0,0,0,1,0,0,0,12,0,5.24372,2,0,CREDENTIAL_STUFFING
20,56,1,0.909063,29,19,16,2,0,0,0,0,0,0,1,10,1,2.74826,1,0,BRUTE_FORCE
11,69,51,0.163128,0,1,0,1,0,0,6,7,3,0,0,0,0,3.41002,3,0,RECONNAISSANCE
9,11,16,0.716294,1,0,1,2,0,0,0,12,1,0,1,6,0,1.38674,1,0,WEB_ATTACK
2,9,4,0.120252,2,0,0,1,2,0,0,0,0,1,0,0,0,55.4093,0,1,NORMAL
9,22,4,0.49001,1,1,1,4,0,0,3,12,0,2,0,8,0,9.6102,1,1,WEB_ATTACK
8,32,2,0.745984,18,11,10,13,0,1,0,0,0,1,0,9,0,12.5005,4,0,CREDENTIAL_STUFFING
16,73,1,0.81373,34,20,40,2,0,1,0,0,0,0,0,3,0,6.70054,1,1,BRUTE_FORCE
9,30,2,0.866326,7,3,1,2,3,12,0,0,0,0,0,9,0,2.6455,0,0,MFA_ABUSE
5,24,16,0.589775,1,0,0,1,1,0,2,4,0,0,0,2,1,13.9154,2,1,WEB_ATTACK
6,30,5,0.563011,12,5,25,22,1,0,0,0,0,0,0,5,0,11.0954,3,0,CREDENTIAL_STUFFING
7,73,4,0.801338,13,9,18,3,0,0,0,0,0,0,0,14,0,1.296,0,1,BRUTE_FORCE
8,28,3,0.48154,22,1,0,1,2,15,0,0,0,0,0,9,0,16.2118,0,0,MFA_ABUSE
12,39,16,0.409667,3,1,0,2,0,0,0,13,0,2,1,4,0,2.14579,3,0,WEB_ATTACK
7,21,42,0.059752,1,0,0,1,0,0,8,9,2,0,1,0,0,7.25722,3,0,RECONNAISSANCE
4,51,20,0.0852707,2,0,0,1,0,0,14,9,2,0,1,2,0,5.18728,2,0,RECONNAISSANCE
11,52,13,0.253496,6,0,0,1,0,0,1,4,1,2,4,14,0,9.6873,7,0,SESSION_ABUSE
18,57,6,0.821681,32,3,16,16,1,0,1,0,0,0,0,7,0,12.3201,0,1,CREDENTIAL_STUFFING
14,36,3,0.887114,36,18,54,2,0,0,0,0,0,0,0,16,0,7.60861,0,0,BRUTE_FORCE
10,18,3,0.874277,13,1,1,1,2,7,0,0,0,0,0,2,0,10.8173,0,0,MFA_ABUSE
3,8,3,0.896846,6,0,0,3,2,14,0,0,0,0,0,5,0,4.59897,0,1,MFA_ABUSE
13,15,3,0.387933,9,1,3,2,0,0,3,10,1,1,0,7,0,6.19891,3,1,WEB_ATTACK
18,59,4,0.732349,31,7,21,3,0,0,0,0,0,0,0,13,0,7.16439,0,1,BRUTE_FORCE
10,27,5,0.893077,7,1,0,2,3,14,0,0,0,0,0,11,0,10.3125,1,0,MFA_ABUSE
9,26,24,0.256728,1,0,1,1,1,0,0,2,1,4,4,15,0,8.32806,5,1,SESSION_ABUSE
4,20,7,0.610488,12,0,0,1,2,5,0,0,0,0,0,5,0,10.2354,0,1,MFA_ABUSE
16,33,8,0.336596,2,0,0,1,0,0,2,1,1,3,4,13,0,8.62029,6,1,SESSION_ABUSE
3,16,18,0.539857,0,0,2,1,0,0,0,6,1,6,4,4,0,1.28605,2,1,SESSION_ABUSE
8,11,4,0.508835,10,1,0,1,2,9,0,0,0,0,0,5,0,4.89878,0,0,MFA_ABUSE
2,9,3,0.38359,1,0,1,1,1,0,0,0,0,0,0,0,0,51.0132,0,0,NORMAL
14,27,23,0.132207,3,1,0,1,0,0,15,9,2,0,0,1,0,2.58115,3,0,RECONNAISSANCE
17,19,5,0.714186,31,5,31,15,0,1,0,0,0,0,0,4,0,8.50807,4,1,CREDENTIAL_STUFFING
12,39,13,0.687454,0,1,1,4,0,0,2,12,1,0,1,4,0,13.4906,2,1,WEB_ATTACK
10,38,11,0.15329,4,0,0,2,0,0,1,4,0,4,2,14,0,2.30929,3,0,SESSION_ABUSE
13,58,48,0.190913,0,0,1,1,0,0,14,3,2,0,1,0,0,8.61882,1,1,RECONNAISSANCE
4,30,5,0.78626,9,0,2,2,1,8,0,0,0,0,0,8,0,3.99643,0,0,MFA_ABUSE
1,1,1,0.108301,0,0,0,1,0,0,0,0,0,0,0,0,0,26.2011,0,0,NORMAL
3,20,4,0.557901,1,2,2,2,0,0,4,9,2,0,0,4,0,8.95074,3,1,WEB_ATTACK
3,44,11,0.799326,8,0,2,3,0,0,2,13,1,0,0,7,0,9.14978,1,0,WEB_ATTACK
11,18,6,0.507251,12,1,0,2,1,14,0,0,0,0,0,2,0,8.89306,0,0,MFA_ABUSE
5,61,11,0.232915,0,0,0,3,1,0,0,7,0,4,2,11,0,4.51081,3,1,SESSION_ABUSE
1,7,2,0.227506,1,1,1,1,2,0,0,0,0,0,0,0,0,40.6471,0,0,NORMAL
10,50,1,0.76251,19,12,29,1,0,1,0,0,0,0,0,5,1,2.25765,0,0,BRUTE_FORCE
9,61,30,0.146417,5,2,1,2,0,0,10,4,2,0,0,1,1,1.22601,2,0,RECONNAISSANCE
11,24,14,0.536648,2,0,1,1,0,0,1,2,0,3,4,8,0,7.93771,3,0,SESSION_ABUSE
2,6,3,0.228089,0,0,0,1,0,1,0,0,0,0,0,0,0,45.6479,0,0,NORMAL
6,38,43,0.141742,5,0,1,1,0,0,13,1,3,0,1,0,0,5.04805,3,1,RECONNAISSANCE
7,42,26,0.267766,5,0,1,3,0,0,0,5,0,5,3,11,0,2.98968,4,1,SESSION_ABUSE
10,64,6,0.426069,0,0,1,3,0,0,1,7,1,5,2,6,0,7.1474,5,0,SESSION_ABUSE
6,41,8,0.314432,0,0,0,1,0,0,3,6,0,0,2,4,0,13.5738,3,0,WEB_ATTACK
9,19,6,0.478303,22,1,1,1,2,5,0,0,0,0,0,3,0,11.2683,0,0,MFA_ABUSE
2,12,3,0.438565,2,0,0,1,0,1,0,0,0,0,0,0,0,31.6202,0,1,NORMAL
12,23,10,0.365903,3,1,1,1,1,0,3,7,0,0,1,5,0,10.0654,2,0,WEB_ATTACK
8,40,6,0.708483,2,0,3,1,0,0,0,12,2,2,0,5,1,11.3285,3,1,WEB_ATTACK
16,69,36,0.213691,4,1,0,1,0,0,12,5,2,0,1,1,0,8.44497,1,1,RECONNAISSANCE
1,11,6,0.335727,0,1,0,1,1,0,0,0,0,0,0,0,0,16.5963,1,0,NORMAL
14,18,6,0.281989,9,0,2,1,1,0,0,11,1,1,1,6,0,3.64081,2,1,WEB_ATTACK
10,13,2,0.704568,20,0,1,3,2,14,0,0,0,1,0,3,0,17.9849,0,0,MFA_ABUSE
14,57,57,0.00468064,5,0,0,1,0,0,4,7,2,0,0,1,0,3.65063,2,1,RECONNAISSANCE
10,21,43,0.203473,3,1,0,1,0,0,7,3,2,0,0,0,1,6.59635,3,1,RECONNAISSANCE
9,41,3,0.73083,33,5,18,23,1,0,0,0,0,0,0,9,0,9.26123,3,1,CREDENTIAL_STUFFING
6,42,8,0.782955,0,1,0,4,1,0,2,14,1,0,0,7,0,14.828,0,0,WEB_ATTACK
12,18,4,0.715012,31,10,11,12,0,0,0,0,0,0,0,15,1,9.05007,3,1,CREDENTIAL_STUFFING
17,32,4,0.981307,39,11,15,1,0,0,0,0,0,0,0,9,1,8.92637,0,0,BRUTE_FORCE
11,31,2,0.669796,19,0,2,2,2,6,0,0,0,0,0,9,0,15.0338,0,0,MFA_ABUSE
14,46,20,0.51179,3,0,0,2,0,0,0,5,2,6,2,13,0,3.22821,5,1,SESSION_ABUSE
7,42,2,0.785902,20,21,16,2,0,0,1,1,0,0,0,5,2,3.00981,0,0,BRUTE_FORCE
5,22,7,0.798745,7,0,4,2,1,0,1,10,1,0,1,2,0,7.67197,0,0,WEB_ATTACK
8,59,2,0.885126,19,12,28,16,0,0,0,0,0,0,0,5,0,5.89096,3,0,CREDENTIAL_STUFFING
19,48,2,0.829157,21,14,17,15,0,0,0,0,0,0,0,4,0,7.87745,0,0,CREDENTIAL_STUFFING
12,15,13,0.515163,5,0,0,4,0,0,1,15,0,1,1,7,0,7.30952,3,0,WEB_ATTACK
3,64,10,0.247685,1,0,0,1,0,0,1,2,0,4,3,13,0,1.93947,4,0,SESSION_ABUSE
11,34,7,0.583028,13,1,2,2,2,10,0,0,0,0,0,5,0,10.869,0,0,MFA_ABUSE
5,39,6,0.297017,4,0,2,2,0,0,1,11,0,0,0,1,0,6.98875,1,1,WEB_ATTACK
8,21,3,0.484941,19,0,0,2,1,12,0,0,0,0,0,6,0,8.37048,0,0,MFA_ABUSE
12,17,15,0.632898,1,1,2,2,0,0,2,7,0,0,1,6,1,5.1888,2,1,WEB_ATTACK
8,12,5,0.69131,16,0,2,3,2,5,0,1,0,0,0,10,1,3.50905,0,1,MFA_ABUSE
19,42,4,0.998319,51,15,41,3,0,1,0,1,0,0,0,15,1,3.64493,0,0,BRUTE_FORCE
9,19,5,0.842124,25,12,10,26,0,0,0,1,0,0,0,3,0,4.1046,0,0,CREDENTIAL_STUFFING
6,12,7,0.705564,17,1,1,3,1,15,0,0,0,0,0,5,0,7.66269,1,0,MFA_ABUSE
5,47,15,0.285622,6,0,1,2,2,0,1,6,1,6,3,5,0,1.79717,7,1,SESSION_ABUSE
9,33,5,0.776022,18,10,10,11,0,2,0,0,0,0,0,10,0,3.22343,2,1,CREDENTIAL_STUFFING
9,47,1,0.837291,38,7,24,2,0,0,0,0,1,0,0,3,0,8.85997,1,1,BRUTE_FORCE
8,61,4,0.694032,12,9,25,17,0,2,0,0,0,0,0,6,0,4.8565,2,0,CREDENTIAL_STUFFING
17,67,2,0.760702,47,8,37,1,0,0,0,1,0,0,0,4,0,1.05549,0,0,BRUTE_FORCE
8,28,3,0.883213,26,7,18,25,0,0,0,0,0,1,0,10,0,3.95949,3,1,CREDENTIAL_STUFFING
12,42,2,0.942744,28,15,26,1,0,0,0,0,0,0,0,3,1,2.60926,1,1,BRUTE_FORCE
3,11,5,0.136195,0,0,0,1,1,0,0,0,0,0,0,0,0,33.3048,0,0,NORMAL
11,37,3,0.813746,52,14,28,1,0,0,0,0,0,0,0,8,0,1.1965,0,1,BRUTE_FORCE
10,9,5,0.760697,15,0,0,2,2,12,0,0,0,0,0,8,0,3.57835,0,0,MFA_ABUSE
11,65,3,0.882881,16,20,40,2,0,0,0,0,0,0,0,5,2,1.15561,0,1,BRUTE_FORCE
7,18,2,0.476379,11,1,1,1,1,14,0,0,0,0,0,3,0,3.93888,0,0,MFA_ABUSE
10,44,16,0.654464,3,1,2,3,0,0,4,14,1,0,2,8,0,14.0849,1,1,WEB_ATTACK
15,56,2,0.813577,25,5,27,24,1,0,0,0,0,0,0,7,1,7.7569,4,1,CREDENTIAL_STUFFING
7,20,4,0.809154,43,10,15,1,0,1,0,0,0,1,0,11,1,3.88071,1,0,BRUTE_FORCE
3,7,7,0.294789,1,0,0,1,0,0,0,0,0,0,0,0,0,18.3061,0,0,NORMAL
10,52,3,0.995183,53,12,31,3,0,0,0,1,0,0,0,9,2,2.15683,0,0,BRUTE_FORCE
17,26,2,0.703771,22,7,17,3,1,0,0,0,0,0,0,3,2,0.498411,0,0,BRUTE_FORCE
5,14,4,0.588501,11,0,2,1,1,11,0,0,0,0,0,4,0,11.5475,1,0,MFA_ABUSE
3,8,4,0.670328,1,0,0,1,0,0,0,0,0,0,0,0,0,23.3386,0,0,NORMAL
16,62,17,0.401004,1,0,0,1,0,1,1,4,0,3,2,15,0,5.40892,7,1,SESSION_ABUSE
13,54,6,0.939932,11,4,25,16,0,1,0,0,0,0,0,4,0,5.83083,3,0,CREDENTIAL_STUFFING
3,12,5,0.163549,1,0,1,1,1,0,0,0,0,0,0,0,0,32.0647,0,1,NORMAL
9,46,34,0.214374,1,1,0,1,0,0,10,8,1,0,1,0,0,5.61897,2,1,RECONNAISSANCE
9,24,4,0.685312,47,14,33,3,0,0,0,0,0,0,0,10,0,6.11699,0,1,BRUTE_FORCE
3,40,20,0.0053097,2,0,0,1,0,0,17,6,3,0,0,0,0,7.2581,2,0,RECONNAISSANCE
10,60,45,0.0327957,1,0,1,1,0,0,17,2,2,0,0,0,0,6.13183,1,0,RECONNAISSANCE
13,12,13,0.723053,5,0,1,4,0,0,4,11,1,1,2,7,0,10.0334,1,1,WEB_ATTACK
14,14,12,0.300143,5,1,1,1,0,0,1,8,0,0,0,7,0,3.89373,0,1,WEB_ATTACK
3,32,19,0.331863,0,1,0,1,2,0,0,1,0,7,3,10,0,2.89022,5,1,SESSION_ABUSE
10,62,2,0.605875,38,12,21,19,0,0,0,0,0,1,0,11,1,6.92404,0,1,CREDENTIAL_STUFFING
14,54,48,0.219745,3,1,0,1,0,0,6,1,2,0,0,3,0,2.53714,0,1,RECONNAISSANCE
8,29,6,0.923181,26,3,23,15,1,1,0,1,0,0,0,11,0,5.11357,2,0,CREDENTIAL_STUFFING
11,27,27,0.0347533,3,0,2,1,0,0,17,8,1,0,1,1,0,4.88812,0,1,RECONNAISSANCE
4,21,6,0.711499,11,2,0,2,1,17,0,0,0,0,0,9,0,8.53921,0,0,MFA_ABUSE
2,24,4,0.581661,12,0,2,2,2,17,0,1,0,0,0,6,1,6.93684,0,0,MFA_ABUSE
9,26,5,0.712239,19,1,1,1,3,14,0,0,0,0,0,4,0,14.8095,0,0,MFA_ABUSE
12,52,23,0.219526,5,0,0,1,0,0,7,6,2,0,0,1,0,8.73449,3,1,RECONNAISSANCE
2,7,2,0.110873,0,0,0,1,0,0,0,0,0,0,0,0,0,45.6659,0,1,NORMAL
3,9,3,0.240092,1,0,0,1,0,0,0,0,0,0,0,0,0,45.0068,0,0,NORMAL
17,43,3,0.761776,43,3,15,13,0,0,0,0,0,0,0,3,0,2.18312,0,0,CREDENTIAL_STUFFING
14,16,12,0.813467,0,1,3,2,1,0,3,15,0,0,3,1,1,1.53518,1,0,WEB_ATTACK
17,37,3,0.999288,15,17,23,2,0,0,0,1,0,0,0,10,2,5.84582,0,1,BRUTE_FORCE
7,49,34,0.147149,2,1,0,2,0,0,5,5,2,0,1,2,0,1.99053,1,1,RECONNAISSANCE
17,71,3,0.844784,53,14,53,1,0,0,1,0,0,1,0,6,1,4.18592,0,1,BRUTE_FORCE
12,45,2,0.767678,14,7,16,12,1,1,0,0,0,1,0,10,0,6.69944,0,1,CREDENTIAL_STUFFING
14,16,3,0.531672,4,3,3,3,0,0,4,8,0,1,0,1,1,9.95336,1,1,WEB_ATTACK
13,12,15,0.476679,7,0,1,3,0,0,2,4,1,0,0,6,0,7.96102,1,0,WEB_ATTACK
8,61,2,0.983416,34,16,19,1,0,1,0,0,0,0,0,7,1,2.73761,0,1,BRUTE_FORCE
12,9,12,0.574166,3,0,2,1,0,0,1,13,1,0,2,4,0,4.2596,2,0,WEB_ATTACK
18,54,10,0.489538,3,0,0,2,0,1,0,6,0,7,4,14,0,1.14649,3,0,SESSION_ABUSE
2,33,3,0.376701,9,0,0,2,1,0,4,5,2,2,1,8,1,1.32593,0,0,WEB_ATTACK
16,46,33,0.146262,1,0,0,1,0,0,10,9,2,0,2,2,0,4.16611,3,0,RECONNAISSANCE
9,41,6,0.323398,6,1,1,1,0,0,0,13,0,0,1,6,0,13.3232,1,1,WEB_ATTACK
12,37,5,0.608929,18,3,33,11,1,0,0,1,0,0,0,11,1,9.2839,3,0,CREDENTIAL_STUFFING
16,62,6,0.693436,36,7,9,10,0,1,0,0,0,0,1,5,0,4.31846,1,0,CREDENTIAL_STUFFING
14,28,8,0.232519,1,0,0,1,0,0,0,5,2,6,3,14,0,5.75111,3,1,SESSION_ABUSE
3,6,5,0.125981,2,0,0,1,2,0,0,0,0,0,0,0,0,66.0875,0,0,NORMAL
14,43,4,0.614281,1,0,0,3,0,0,4,10,1,0,1,5,0,8.23901,3,0,WEB_ATTACK
15,37,6,0.798293,25,4,15,15,0,0,0,0,0,0,0,8,1,8.16562,1,1,CREDENTIAL_STUFFING
2,6,5,0.297924,1,0,0,1,1,0,0,0,0,0,0,0,0,38.2304,0,1,NORMAL
7,8,5,0.736445,8,0,1,2,0,0,4,7,2,0,0,3,0,2.83096,3,0,WEB_ATTACK
9,44,26,0.530165,2,0,2,3,0,0,0,6,0,6,2,12,0,3.02894,5,0,SESSION_ABUSE
6,15,7,0.312736,3,1,2,2,0,0,0,15,2,1,0,6,0,12.8376,3,1,WEB_ATTACK
1,4,4,0.17359,1,0,0,1,0,0,0,0,0,0,0,0,0,45.5686,0,0,NORMAL
2,8,5,0.253964,2,0,0,1,1,0,0,0,0,0,0,0,0,18.4117,0,0,NORMAL
1,10,2,0.0418463,1,0,0,1,0,1,0,0,0,0,0,0,0,69.7533,0,0,NORMAL
16,58,4,0.553243,20,14,27,14,0,1,0,0,0,0,0,5,0,4.54424,1,0,CREDENTIAL_STUFFING
19,39,2,0.654283,40,20,25,3,1,0,0,1,0,0,0,4,0,3.25825,0,1,BRUTE_FORCE
11,48,48,0.221255,1,0,1,1,0,0,16,6,2,0,1,1,0,4.14356,1,1,RECONNAISSANCE
7,20,2,0.506056,21,2,3,3,2,8,0,0,0,0,0,5,0,11.3634,0,1,MFA_ABUSE
12,44,36,0.194514,4,0,1,1,0,0,16,6,1,0,0,0,0,8.99533,0,1,RECONNAISSANCE
3,36,5,0.601783,15,1,2,3,3,7,0,0,0,0,0,6,0,17.8959,0,1,MFA_ABUSE
8,35,7,0.829452,3,2,2,4,0,0,4,4,2,0,0,7,0,5.14312,1,0,WEB_ATTACK
19,35,2,0.733775,11,3,34,20,0,0,1,1,0,1,0,14,0,6.31084,2,1,CREDENTIAL_STUFFING
18,70,1,0.979553,49,7,19,1,1,1,0,0,0,0,0,3,1,4.14651,0,0,BRUTE_FORCE
0,11,1,0.380543,3,0,0,1,1,0,0,0,0,0,0,0,0,52.3599,0,0,NORMAL
6,37,17,0.086716,1,0,0,1,0,0,4,3,2,0,0,2,0,0.623016,3,1,RECONNAISSANCE
8,16,7,0.723548,22,0,2,2,1,6,0,0,0,0,0,10,0,12.1781,0,0,MFA_ABUSE
7,25,2,0.705832,32,12,25,17,1,0,0,0,0,0,0,9,1,5.55089,1,0,CREDENTIAL_STUFFING
20,33,3,0.675436,51,9,12,2,0,1,0,0,1,1,0,9,0,6.78035,1,1,BRUTE_FORCE
8,35,19,0.0113332,3,0,0,1,0,0,8,1,2,0,1,2,1,8.9421,2,0,RECONNAISSANCE
5,24,21,0.182407,5,0,1,1,0,0,8,8,2,0,0,0,0,6.44608,3,1,RECONNAISSANCE
8,36,7,0.873117,21,1,1,2,1,15,0,0,0,0,0,7,0,8.34634,0,0,MFA_ABUSE
8,44,15,0.288093,4,2,0,4,0,0,2,5,0,1,0,7,0,7.58665,0,0,WEB_ATTACK
14,32,14,0.463467,9,0,2,4,1,0,2,8,1,0,0,5,0,7.49752,1,0,WEB_ATTACK
5,19,7,0.709676,9,2,0,2,1,10,0,0,0,0,0,8,0,16.5423,1,0,MFA_ABUSE
10,20,4,0.720431,11,0,1,1,3,5,0,0,0,0,0,4,0,4.52917,0,0,MFA_ABUSE
12,57,3,0.805306,18,14,25,24,0,1,0,0,0,1,0,9,0,5.39192,4,0,CREDENTIAL_STUFFING
2,9,4,0.38272,1,0,2,2,1,0,0,0,0,0,0,0,0,68.8766,0,0,NORMAL
10,14,7,0.533405,8,1,0,2,2,6,0,0,0,0,0,9,0,9.50022,0,1,MFA_ABUSE
14,58,20,0.234824,1,0,1,2,0,0,1,1,0,7,3,4,0,5.80796,3,0,SESSION_ABUSE
11,41,33,0.190576,1,1,0,1,0,0,13,4,2,0,1,1,0,8.60363,0,1,RECONNAISSANCE
14,40,53,0.0505978,2,0,0,1,0,0,5,2,3,0,1,1,0,8.72745,3,0,RECONNAISSANCE
6,23,5,0.853457,10,0,1,1,3,10,0,0,0,0,0,3,0,7.73865,0,0,MFA_ABUSE
13,54,1,0.864367,12,19,12,2,0,0,0,0,0,1,0,11,0,3.16513,0,0,BRUTE_FORCE
10,32,2,0.990103,43,18,26,3,0,0,0,0,0,0,0,9,1,2.78161,0,0,BRUTE_FORCE
19,53,4,0.900291,38,3,28,13,1,0,0,0,0,1,0,15,0,10.0455,3,1,CREDENTIAL_STUFFING
2,21,10,0.280086,4,2,0,4,0,0,1,11,0,1,1,6,1,14.3645,2,0,WEB_ATTACK
12,47,1,0.806458,25,8,51,1,0,0,0,0,0,1,0,17,2,2.44004,0,0,BRUTE_FORCE
3,19,22,0.390838,4,1,0,3,0,0,0,6,1,6,1,15,0,10.131,5,1,SESSION_ABUSE
2,44,6,0.299573,0,0,1,1,0,1,0,13,0,1,0,8,0,2.78539,2,0,WEB_ATTACK
13,29,16,0.79513,8,0,0,1,0,0,4,10,1,0,0,7,0,4.9485,1,0,WEB_ATTACK
10,64,4,0.919234,29,9,27,3,0,0,0,0,0,0,0,11,0,8.35779,0,1,BRUTE_FORCE
10,43,20,0.393159,0,0,0,3,1,0,0,3,0,5,2,10,0,8.15756,4,1,SESSION_ABUSE
7,10,6,0.812749,21,1,1,3,1,14,0,0,0,0,0,11,0,15.738,0,1,MFA_ABUSE
10,49,5,0.947227,30,8,25,14,1,0,0,0,0,0,0,7,0,12.4307,1,0,CREDENTIAL_STUFFING
8,39,6,0.608906,10,11,31,24,0,1,0,0,0,0,0,8,0,8.24916,4,0,CREDENTIAL_STUFFING
12,45,6,0.886159,44,7,28,20,0,0,0,0,0,0,0,9,0,4.73479,0,0,CREDENTIAL_STUFFING
3,26,3,0.653995,17,0,1,1,2,9,0,1,0,0,0,5,0,7.50444,0,0,MFA_ABUSE
15,49,45,0.147949,1,0,0,1,0,0,12,9,1,1,0,0,0,6.67906,2,0,RECONNAISSANCE
